experiment,algorithm,seed,independentVariable,submittedTasks,completedTasks,deadlineMetTasks,totalCost,dsr,act,cue,avgActiveVms,creditStarvationEvents,fallbackActiveVmSlots,runtimeMs
deadline_satisfaction,HPA,10001,1.3,250,172,83,0.6757733333333479,33.2,37.575581395348834,99.78139325366331,9.4375,2193.0,68.0,0.007135555555555556
deadline_satisfaction,HPA,10002,1.3,250,187,129,0.7004400000000118,51.6,29.90909090909091,99.7296656742064,9.941666666666666,2309.0,0.0,0.011477536231884059
prediction_stress,BADP,10000,1.8,700,700,700,2.721866666666628,100.0,6.031428571428571,48.498050905755555,7.1,0.0,1699.0,0.00722319587628866
prediction_stress,BADP,10001,1.8,700,700,700,2.827333333333283,100.0,5.357142857142857,60.5712974647241,7.370833333333334,0.0,1766.0,0.02953297297297297
prediction_stress,BADP,10002,1.8,700,700,700,2.7409333333332926,100.0,6.735714285714286,60.5712974647241,7.145833333333333,0.0,1712.0,0.035537012987012985
prediction_stress,BADP_PLUS,10000,1.8,700,700,700,2.7188799999999613,100.0,6.058571428571429,58.50415512465375,7.0875,0.0,1698.0,0.043438144329896906
prediction_stress,BADP_PLUS,10001,1.8,700,700,700,2.827333333333283,100.0,5.357142857142857,60.5712974647241,7.370833333333334,0.0,1766.0,0.08246756756756757
prediction_stress,BADP_PLUS,10002,1.8,700,700,700,2.7409333333332926,100.0,6.735714285714286,60.5712974647241,7.145833333333333,0.0,1712.0,0.05523831168831169
prediction_stress,BADP,10000,2.6,700,699,699,3.0513333333332584,99.85714285714286,5.200286123032904,60.5712974647241,7.954166666666667,0.0,1906.0,0.01537142857142857
prediction_stress,BADP,10001,2.6,700,697,697,3.010426666666596,99.57142857142857,5.721664275466284,68.24854584064259,7.85,0.0,1880.0,0.0755626582278481
prediction_stress,BADP,10002,2.6,700,699,699,3.0242666666665947,99.85714285714286,8.05865522174535,65.271126216592,7.8875,0.0,1888.0,0.027381203007518798
prediction_stress,BADP_PLUS,10000,2.6,700,699,699,3.0513333333332584,99.85714285714286,5.200286123032904,60.5712974647241,7.954166666666667,0.0,1906.0,0.050986309523809524
prediction_stress,BADP_PLUS,10001,2.6,700,697,697,3.010426666666596,99.57142857142857,5.721664275466284,68.24854584064259,7.85,0.0,1880.0,0.04807594936708861
prediction_stress,BADP_PLUS,10002,2.6,700,699,699,3.021973333333262,99.85714285714286,8.064377682403434,65.26576019777502,7.879166666666666,0.0,1887.0,0.11074962406015038
runtime_scalability,AMRP,10000,100.0,100,44,11,0.19694666666666677,11.0,62.31818181818182,99.6817066732913,5.883333333333334,1404.0,1.0,0.0028887323943661974
runtime_scalability,AMRP,10001,100.0,100,44,17,0.20478666666666667,17.0,58.43181818181818,99.69668002500092,5.891666666666667,1404.0,2.0,0.00407258064516129
runtime_scalability,AMRP,10002,100.0,100,50,15,0.2207333333333333,15.0,57.2,99.68790914350089,6.083333333333333,1451.0,2.0,0.004745714285714285
runtime_scalability,BADP,10000,100.0,100,93,93,0.2529333333333327,93.0,2.043010752688172,60.46468228048894,0.6666666666666666,0.0,157.0,0.004307042253521127
runtime_scalability,BADP,10001,100.0,100,90,90,0.2817333333333325,90.0,2.566666666666667,60.46468228048894,0.7416666666666667,0.0,175.0,0.0035838709677419355
runtime_scalability,BADP,10002,100.0,100,96,96,0.3048266666666657,96.0,2.4479166666666665,60.501538174699355,0.8041666666666667,1.0,189.0,0.005497142857142857
runtime_scalability,BADP_PLUS,10000,100.0,100,93,93,0.2529333333333327,93.0,2.043010752688172,60.46468228048894,0.6666666666666666,0.0,157.0,0.012167605633802817
runtime_scalability,BADP_PLUS,10001,100.0,100,90,90,0.2817333333333325,90.0,2.566666666666667,60.46468228048894,0.7416666666666667,0.0,175.0,0.01826774193548387
runtime_scalability,BADP_PLUS,10002,100.0,100,96,96,0.30573333333333236,96.0,2.4375,60.46468228048894,0.8041666666666667,0.0,190.0,0.05554428571428571
runtime_scalability,CDASCALER,10000,100.0,100,41,9,0.19465333333333334,9.0,63.41463414634146,54.394561201092436,5.85,1397.0,0.0,0.004964788732394366
runtime_scalability,CDASCALER,10001,100.0,100,46,22,0.21016000000000018,22.0,55.91304347826087,99.69839877166045,6.004166666666666,1427.0,2.0,0.01015483870967742
runtime_scalability,CDASCALER,10002,100.0,100,50,16,0.2207333333333333,16.0,55.58,32.66374021050531,6.083333333333333,1451.0,2.0,0.010275714285714286
runtime_scalability,CEDULE,10000,100.0,100,93,93,0.2303999999999995,93.0,2.827956989247312,0.0,0.6,0.0,144.0,0.0022943661971830983
runtime_scalability,CEDULE,10001,100.0,100,90,90,0.25759999999999933,90.0,4.122222222222222,0.0,0.6708333333333333,0.0,161.0,0.004091935483870967
runtime_scalability,CEDULE,10002,100.0,100,96,96,0.27199999999999924,96.0,3.7604166666666665,0.0,0.7083333333333334,0.0,170.0,0.004855714285714285
runtime_scalability,CEMA,10000,100.0,100,41,13,0.1779199999999996,13.0,61.048780487804876,99.68778383287919,5.329166666666667,1275.0,2.0,0.0026619718309859155
runtime_scalability,CEMA,10001,100.0,100,39,15,0.18450666666666612,15.0,50.38461538461539,99.69001277523108,5.354166666666667,1280.0,2.0,0.003861290322580645
runtime_scalability,CEMA,10002,100.0,100,48,18,0.19230666666666607,18.0,54.9375,99.69261149819293,5.379166666666666,1286.0,2.0,0.00951142857142857
runtime_scalability,EDF,10000,100.0,100,89,85,0.26935999999999927,85.0,5.314606741573034,84.87611837577425,1.9375,350.0,65.0,0.0029464788732394367
runtime_scalability,EDF,10001,100.0,100,87,85,0.2969799999999992,85.0,4.896551724137931,84.41581466816382,1.6875,267.0,99.0,0.0029403225806451613
runtime_scalability,EDF,10002,100.0,100,94,92,0.3279666666666654,92.0,5.297872340425532,84.9723609976635,2.0166666666666666,340.0,98.0,0.02855
runtime_scalability,HPA,10000,100.0,100,43,10,0.1960400000000001,10.0,63.74418604651163,99.6725211858743,5.883333333333334,1405.0,0.0,0.002288732394366197
runtime_scalability,HPA,10001,100.0,100,44,17,0.20478666666666667,17.0,58.43181818181818,99.69668002500092,5.891666666666667,1404.0,2.0,0.007375806451612903
runtime_scalability,HPA,10002,100.0,100,50,15,0.2207333333333333,15.0,57.2,75.76890143713406,6.083333333333333,1451.0,2.0,0.02207142857142857
runtime_scalability,AMRP,10000,300.0,300,204,136,0.6384266666666767,45.333333333333336,34.98529411764706,79.92568433536736,9.75,2262.0,1.0,0.010492105263157895
runtime_scalability,AMRP,10001,300.0,300,203,137,0.7166000000000137,45.666666666666664,33.80788177339902,99.70664436001998,10.220833333333333,2374.0,1.0,0.009570945945945947
runtime_scalability,AMRP,10002,300.0,300,224,151,0.7026000000000108,50.333333333333336,32.15625,99.72954548822597,9.904166666666667,2299.0,2.0,0.014163225806451614
runtime_scalability,BADP,10000,300.0,300,278,278,0.6871466666666699,92.66666666666667,3.302158273381295,72.65131823245451,1.8125,1.0,426.0,0.0050414473684210525
runtime_scalability,BADP,10001,300.0,300,280,280,0.7794666666666725,93.33333333333333,3.664285714285714,72.57493948985291,2.0458333333333334,1.0,485.0,0.0023013513513513513
runtime_scalability,BADP,10002,300.0,300,289,289,0.7105866666666706,96.33333333333333,4.411764705882353,60.7212385278576,1.875,3.0,440.0,0.00395483870967742
runtime_scalability,BADP_PLUS,10000,300.0,300,278,278,0.6859733333333365,92.66666666666667,3.327338129496403,77.81447012909035,1.8,0.0,427.0,0.026079605263157897
runtime_scalability,BADP_PLUS,10001,300.0,300,280,280,0.7780800000000058,93.33333333333333,3.6607142857142856,72.52378287632904,2.0375,0.0,485.0,0.023298648648648647
runtime_scalability,BADP_PLUS,10002,300.0,300,289,289,0.7057333333333371,96.33333333333333,4.557093425605537,60.46468228048894,1.8458333333333334,0.0,440.0,0.023695483870967742
runtime_scalability,CDASCALER,10000,300.0,300,211,149,0.6536800000000094,49.666666666666664,31.848341232227487,37.004444832639436,9.641666666666667,2227.0,1.0,0.02992828947368421
runtime_scalability,CDASCALER,10001,300.0,300,211,155,0.7452000000000127,51.666666666666664,30.436018957345972,16.502648244777127,10.308333333333334,2380.0,1.0,0.02764527027027027
runtime_scalability,CDASCALER,10002,300.0,300,214,124,0.6405333333333465,41.333333333333336,34.10747663551402,99.77813037865748,9.279166666666667,2150.0,58.0,0.007970967741935484
runtime_scalability,CEDULE,10000,300.0,300,278,278,0.6788800000000029,92.66666666666667,11.377697841726619,58.404686795853976,1.775,0.0,423.0,0.009559868421052631
runtime_scalability,CEDULE,10001,300.0,300,280,280,0.7344000000000046,93.33333333333333,12.535714285714286,0.0,1.9125,0.0,459.0,0.0025162162162162163
runtime_scalability,CEDULE,10002,300.0,300,289,289,0.7149866666666707,96.33333333333333,11.588235294117647,48.39432412247946,1.8666666666666667,0.0,446.0,0.01965483870967742
runtime_scalability,CEMA,10000,300.0,300,202,107,0.5761800000000086,35.666666666666664,40.039603960396036,99.73165094907941,8.65,2012.0,59.0,0.007233552631578947
runtime_scalability,CEMA,10001,300.0,300,203,105,0.6508666666666792,35.0,38.330049261083744,99.77433737246642,9.0375,2090.0,78.0,0.0030635135135135137
runtime_scalability,CEMA,10002,300.0,300,211,94,0.6079800000000108,31.333333333333332,44.00473933649289,99.77150928503178,8.7875,2045.0,61.0,0.007849677419354838
runtime_scalability,EDF,10000,300.0,300,271,256,0.8218200000000105,85.33333333333333,5.594095940959409,98.01699341207035,5.479166666666667,958.0,272.0,0.008786184210526316
runtime_scalability,EDF,10001,300.0,300,276,263,0.921280000000018,87.66666666666667,7.061594202898551,99.75978336827393,6.754166666666666,1246.0,295.0,0.011652027027027027
runtime_scalability,EDF,10002,300.0,300,285,269,0.8975533333333484,89.66666666666667,5.926315789473684,95.87989141031602,6.229166666666667,1104.0,302.0,0.004901290322580645
runtime_scalability,HPA,10000,300.0,300,215,151,0.6551466666666761,50.333333333333336,32.11162790697674,99.72375272463067,9.583333333333334,2219.0,3.0,0.00815263157894737
runtime_scalability,HPA,10001,300.0,300,209,150,0.7349733333333455,50.0,30.784688995215312,93.91613879701777,10.083333333333334,2333.0,1.0,0.00929662162162162
runtime_scalability,HPA,10002,300.0,300,216,116,0.6352400000000126,38.666666666666664,37.379629629629626,99.77665881588565,9.183333333333334,2127.0,60.0,0.004376129032258065
